Crowding Distance;Front;ID;Maximized mutation Score;Minimized mutation Score;Num Inputs;Num Tests;Tests
0.2754234965188309;1;0;0.02749999999999997;0.9725;59.0;12.0;[53, 5, 2, 60, 67, 30, 52, 74, 0, 61, 14, 64]
0.35316046269393103;1;0;0.057499999999999996;0.9425;108.0;23.0;[79, 2, 31, 6, 59, 10, 34, 33, 39, 63, 53, 44, 45, 5, 42, 60, 22, 15, 37, 70, 19, 7, 18]
0.2615810536703025;1;0;0.0937;0.9063;161.0;33.0;[54, 41, 6, 36, 5, 0, 38, 28, 20, 32, 74, 13, 65, 26, 56, 72, 70, 33, 47, 7, 37, 44, 48, 79, 10, 49, 35, 15, 67, 78, 55, 19, 11]
0.20277122964749758;1;0;0.07120000000000004;0.9288;124.0;27.0;[68, 71, 0, 70, 29, 31, 32, 33, 18, 60, 76, 48, 64, 75, 65, 55, 54, 57, 12, 1, 22, 79, 10, 45, 37, 30, 25]
0.1760731319554854;1;0;0.041200000000000014;0.9588;80.0;12.0;[11, 54, 75, 43, 71, 22, 37, 33, 74, 12, 64, 79]
1.7976931348623157E308;2;0;0.12109999999999999;0.8789;208.0;38.0;[5, 49, 39, 41, 79, 65, 48, 40, 71, 18, 69, 4, 56, 12, 78, 10, 9, 33, 73, 13, 37, 66, 24, 15, 77, 20, 3, 17, 16, 2, 32, 34, 63, 72, 14, 57, 31, 59]
0.22903563941299804;2;0;0.08120000000000005;0.9188;147.0;29.0;[58, 39, 33, 48, 67, 9, 32, 45, 27, 51, 5, 20, 24, 72, 0, 19, 41, 18, 16, 71, 61, 78, 13, 10, 73, 63, 49, 47, 37]
0.2585167714884691;2;0;0.08620000000000005;0.9138;154.0;30.0;[55, 43, 27, 77, 64, 38, 22, 31, 18, 45, 63, 78, 51, 19, 13, 24, 42, 14, 39, 10, 33, 71, 8, 54, 66, 6, 60, 62, 58, 16]
0.12562893081761012;2;0;0.06120000000000003;0.9388;112.0;17.0;[11, 52, 78, 74, 5, 76, 54, 21, 59, 36, 14, 17, 64, 34, 44, 71, 46]
0.3762229210342417;2;0;0.0937;0.9063;162.0;29.0;[66, 37, 49, 75, 43, 64, 5, 15, 36, 77, 45, 46, 20, 39, 50, 4, 31, 68, 23, 26, 38, 7, 53, 51, 0, 27, 79, 78, 21]
0.4642994409503847;2;0;0.04369999999999996;0.9563;89.0;15.0;[28, 32, 37, 3, 44, 68, 4, 66, 21, 10, 8, 51, 78, 38, 55]
0.16992487770789733;2;0;0.07620000000000005;0.9238;139.0;28.0;[15, 56, 9, 40, 46, 54, 49, 67, 17, 55, 31, 34, 70, 4, 8, 19, 43, 50, 27, 42, 71, 18, 22, 66, 39, 6, 5, 36]
1.7976931348623157E308;2;0;0.0363;0.9637;73.0;14.0;[60, 34, 22, 12, 26, 42, 7, 31, 0, 11, 71, 65, 70, 79]
0.37673829489867317;2;0;0.058699999999999974;0.9413;111.0;25.0;[64, 18, 72, 33, 50, 26, 3, 62, 75, 20, 38, 45, 47, 69, 63, 5, 51, 22, 59, 16, 0, 28, 24, 12, 4]
0.3251834381551358;2;0;0.10370000000000001;0.8963;184.0;33.0;[44, 31, 78, 42, 77, 40, 71, 55, 21, 8, 45, 26, 52, 69, 33, 34, 28, 23, 37, 65, 49, 74, 46, 10, 57, 5, 18, 58, 20, 66, 30, 51, 79]
0.19955450733752564;2;0;0.0675;0.9325;125.0;21.0;[34, 69, 37, 53, 48, 3, 19, 23, 35, 50, 26, 74, 75, 58, 67, 64, 68, 25, 11, 44, 54]
0.310368623340321;2;0;0.1149;0.8851;203.0;38.0;[23, 36, 31, 5, 35, 46, 59, 69, 39, 20, 33, 29, 74, 4, 50, 38, 56, 58, 75, 55, 42, 41, 0, 49, 30, 17, 37, 66, 34, 63, 2, 73, 79, 7, 19, 71, 13, 76]
0.20629804332634571;2;0;0.07369999999999999;0.9263;136.0;29.0;[47, 1, 50, 76, 55, 63, 53, 60, 33, 26, 45, 77, 11, 23, 15, 72, 18, 49, 51, 39, 7, 2, 69, 62, 8, 40, 65, 10, 34]
0.2057826694619143;2;0;0.038799999999999946;0.9612;80.0;15.0;[43, 38, 33, 31, 68, 64, 69, 28, 60, 42, 23, 76, 9, 52, 22]
0.2808874912648499;2;0;0.10240000000000005;0.8976;179.0;37.0;[33, 23, 57, 51, 35, 32, 21, 78, 34, 63, 72, 20, 37, 74, 42, 61, 7, 76, 22, 28, 68, 29, 64, 8, 44, 24, 2, 75, 67, 26, 65, 0, 55, 47, 31, 3, 27]
0.12562893081761012;2;0;0.06369999999999998;0.9363;120.0;21.0;[72, 12, 34, 3, 18, 71, 70, 75, 35, 5, 69, 59, 74, 36, 55, 76, 73, 1, 6, 58, 7]
0.08184835779175433;2;0;0.06620000000000004;0.9338;121.0;20.0;[14, 3, 74, 6, 59, 7, 72, 47, 78, 40, 36, 69, 73, 75, 24, 61, 62, 37, 66, 35]
0.11015024458420666;2;0;0.11619999999999997;0.8838;206.0;41.0;[55, 28, 8, 29, 11, 44, 5, 65, 33, 39, 45, 26, 49, 63, 48, 6, 25, 18, 1, 46, 62, 73, 76, 69, 13, 53, 68, 10, 0, 27, 20, 41, 79, 15, 24, 32, 59, 9, 21, 36, 75]
0.5965315172632258;3;0;0.058699999999999974;0.9413;113.0;25.0;[78, 77, 72, 42, 43, 56, 18, 50, 28, 62, 41, 74, 65, 33, 58, 67, 5, 60, 44, 45, 20, 16, 19, 76, 59]
0.7254117833386124;3;0;0.058699999999999974;0.9413;113.0;20.0;[41, 25, 8, 45, 62, 14, 51, 60, 47, 56, 38, 24, 30, 49, 74, 78, 57, 76, 35, 68]
0.9318181818181809;3;0;0.04249999999999998;0.9575;95.0;17.0;[56, 25, 63, 39, 13, 54, 73, 18, 43, 15, 1, 66, 77, 69, 57, 51, 27]
1.7976931348623157E308;3;0;0.030000000000000027;0.97;75.0;10.0;[28, 10, 47, 31, 69, 36, 9, 15, 78, 68]
